alpha,J1,J2,theta_1,theta_2,tticks
4.000000e-02,7.964981e-02,1.911595e+00,-9.935034e+00,-7.182794e+00,7.700000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-9.948651e+00,-7.272227e+00,7.800000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-9.971882e+00,-7.368291e+00,7.900000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.000578e+01,-7.471949e+00,8.000000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.005160e+01,-7.584346e+00,8.100000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.011089e+01,-7.706864e+00,8.200000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.018551e+01,-7.841179e+00,8.300000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.027781e+01,-7.989359e+00,8.400000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.039070e+01,-8.153983e+00,8.500000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.052788e+01,-8.338318e+00,8.600000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.069418e+01,-8.546574e+00,8.700000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.089592e+01,-8.784288e+00,8.800000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.114164e+01,-9.058909e+00,8.900000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.144320e+01,-9.380742e+00,9.000000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.181755e+01,-9.764526e+00,9.100000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.228998e+01,-1.023222e+01,9.200000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.290017e+01,-1.081826e+01,9.300000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.371485e+01,-1.158045e+01,9.400000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.485704e+01,-1.262514e+01,9.500000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.658553e+01,-1.417606e+01,9.600000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-1.957642e+01,-1.681770e+01,9.700000e-01
4.000000e-02,7.964981e-02,1.911595e+00,-2.655659e+01,-2.289938e+01,9.800000e-01
4.000000e-02,7.964981e-02,1.911595e+00,0.000000e+00,0.000000e+00,9.900000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.881612e+01,-3.749168e-01,0.000000e+00
5.000000e-02,9.413123e-02,1.788493e+00,-1.874080e+01,-5.594368e-01,1.000000e-02
5.000000e-02,9.413123e-02,1.788493e+00,-1.863804e+01,-7.409251e-01,2.000000e-02
5.000000e-02,9.413123e-02,1.788493e+00,-1.851075e+01,-9.187283e-01,3.000000e-02
5.000000e-02,9.413123e-02,1.788493e+00,-1.836184e+01,-1.092312e+00,4.000000e-02
5.000000e-02,9.413123e-02,1.788493e+00,-1.819416e+01,-1.261254e+00,5.000000e-02
5.000000e-02,9.413123e-02,1.788493e+00,-1.801042e+01,-1.425238e+00,6.000000e-02
5.000000e-02,9.413123e-02,1.788493e+00,-1.781315e+01,-1.584040e+00,7.000000e-02
5.000000e-02,9.413123e-02,1.788493e+00,-1.760474e+01,-1.737521e+00,8.000000e-02
5.000000e-02,9.413123e-02,1.788493e+00,-1.738736e+01,-1.885611e+00,9.000000e-02
5.000000e-02,9.413123e-02,1.788493e+00,-1.716295e+01,-2.028305e+00,1.000000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.693329e+01,-2.165644e+00,1.100000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.669994e+01,-2.297713e+00,1.200000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.646427e+01,-2.424630e+00,1.300000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.622749e+01,-2.546535e+00,1.400000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.599064e+01,-2.663592e+00,1.500000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.575462e+01,-2.775974e+00,1.600000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.552019e+01,-2.883865e+00,1.700000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.528800e+01,-2.987456e+00,1.800000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.505859e+01,-3.086938e+00,1.900000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.483242e+01,-3.182502e+00,2.000000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.460984e+01,-3.274340e+00,2.100000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.439116e+01,-3.362637e+00,2.200000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.417662e+01,-3.447575e+00,2.300000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.396640e+01,-3.529332e+00,2.400000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.376064e+01,-3.608079e+00,2.500000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.355944e+01,-3.683980e+00,2.600000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.336286e+01,-3.757194e+00,2.700000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.317095e+01,-3.827873e+00,2.800000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.298372e+01,-3.896163e+00,2.900000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.280116e+01,-3.962204e+00,3.000000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.262326e+01,-4.026130e+00,3.100000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.244999e+01,-4.088068e+00,3.200000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.228128e+01,-4.148140e+00,3.300000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.211711e+01,-4.206465e+00,3.400000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.195740e+01,-4.263153e+00,3.500000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.180209e+01,-4.318314e+00,3.600000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.165111e+01,-4.372049e+00,3.700000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.150440e+01,-4.424458e+00,3.800000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.136188e+01,-4.475638e+00,3.900000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.122347e+01,-4.525681e+00,4.000000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.108912e+01,-4.574675e+00,4.100000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.095874e+01,-4.622709e+00,4.200000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.083228e+01,-4.669867e+00,4.300000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.070965e+01,-4.716231e+00,4.400000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.059081e+01,-4.761883e+00,4.500000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.047569e+01,-4.806901e+00,4.600000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.036423e+01,-4.851365e+00,4.700000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.025638e+01,-4.895353e+00,4.800000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.015209e+01,-4.938942e+00,4.900000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.005132e+01,-4.982211e+00,5.000000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.954030e+00,-5.025236e+00,5.100000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.860185e+00,-5.068098e+00,5.200000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.769756e+00,-5.110876e+00,5.300000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.682721e+00,-5.153653e+00,5.400000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.599066e+00,-5.196512e+00,5.500000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.518780e+00,-5.239540e+00,5.600000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.441861e+00,-5.282827e+00,5.700000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.368316e+00,-5.326467e+00,5.800000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.298160e+00,-5.370559e+00,5.900000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.231414e+00,-5.415205e+00,6.000000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.168114e+00,-5.460515e+00,6.100000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.108304e+00,-5.506608e+00,6.200000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.052040e+00,-5.553606e+00,6.300000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.999391e+00,-5.601646e+00,6.400000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.950443e+00,-5.650873e+00,6.500000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.905296e+00,-5.701445e+00,6.600000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.864069e+00,-5.753535e+00,6.700000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.826903e+00,-5.807333e+00,6.800000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.793962e+00,-5.863047e+00,6.900000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.765438e+00,-5.920911e+00,7.000000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.741551e+00,-5.981182e+00,7.100000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.722563e+00,-6.044152e+00,7.200000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.708773e+00,-6.110146e+00,7.300000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.700531e+00,-6.179534e+00,7.400000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.698248e+00,-6.252740e+00,7.500000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.702402e+00,-6.330247e+00,7.600000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.713556e+00,-6.412614e+00,7.700000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.732373e+00,-6.500491e+00,7.800000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.759643e+00,-6.594641e+00,7.900000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.796306e+00,-6.695962e+00,8.000000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.843496e+00,-6.805528e+00,8.100000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.902585e+00,-6.924628e+00,8.200000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-8.975255e+00,-7.054832e+00,8.300000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.063589e+00,-7.198073e+00,8.400000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.170199e+00,-7.356759e+00,8.500000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.298403e+00,-7.533944e+00,8.600000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.452494e+00,-7.733560e+00,8.700000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.638133e+00,-7.960776e+00,8.800000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-9.862950e+00,-8.222547e+00,8.900000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.013752e+01,-8.528488e+00,9.000000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.047700e+01,-8.892348e+00,9.100000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.090399e+01,-9.334600e+00,9.200000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.145397e+01,-9.887351e+00,9.300000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.218659e+01,-1.060446e+01,9.400000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.321166e+01,-1.158496e+01,9.500000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.476029e+01,-1.303712e+01,9.600000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-1.743666e+01,-1.550465e+01,9.700000e-01
5.000000e-02,9.413123e-02,1.788493e+00,-2.367084e+01,-2.117135e+01,9.800000e-01
5.000000e-02,9.413123e-02,1.788493e+00,0.000000e+00,0.000000e+00,9.900000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-8.873301e+00,-1.771522e-01,0.000000e+00
1.000000e-01,1.560994e-01,1.404895e+00,-8.855636e+00,-2.650441e-01,1.000000e-02
1.000000e-01,1.560994e-01,1.404895e+00,-8.831407e+00,-3.522201e-01,2.000000e-02
1.000000e-01,1.560994e-01,1.404895e+00,-8.801076e+00,-4.385091e-01,3.000000e-02
1.000000e-01,1.560994e-01,1.404895e+00,-8.765112e+00,-5.237595e-01,4.000000e-02
1.000000e-01,1.560994e-01,1.404895e+00,-8.723984e+00,-6.078387e-01,5.000000e-02
1.000000e-01,1.560994e-01,1.404895e+00,-8.678158e+00,-6.906327e-01,6.000000e-02
1.000000e-01,1.560994e-01,1.404895e+00,-8.628089e+00,-7.720458e-01,7.000000e-02
1.000000e-01,1.560994e-01,1.404895e+00,-8.574222e+00,-8.519992e-01,8.000000e-02
1.000000e-01,1.560994e-01,1.404895e+00,-8.516983e+00,-9.304300e-01,9.000000e-02
1.000000e-01,1.560994e-01,1.404895e+00,-8.456780e+00,-1.007290e+00,1.000000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-8.394001e+00,-1.082546e+00,1.100000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-8.329011e+00,-1.156174e+00,1.200000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-8.262152e+00,-1.228165e+00,1.300000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-8.193745e+00,-1.298516e+00,1.400000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-8.124085e+00,-1.367237e+00,1.500000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-8.053449e+00,-1.434341e+00,1.600000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.982087e+00,-1.499852e+00,1.700000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.910233e+00,-1.563796e+00,1.800000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.838096e+00,-1.626207e+00,1.900000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.765870e+00,-1.687120e+00,2.000000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.693728e+00,-1.746576e+00,2.100000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.621830e+00,-1.804618e+00,2.200000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.550316e+00,-1.861290e+00,2.300000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.479316e+00,-1.916639e+00,2.400000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.408942e+00,-1.970713e+00,2.500000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.339297e+00,-2.023562e+00,2.600000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.270473e+00,-2.075233e+00,2.700000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.202549e+00,-2.125779e+00,2.800000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.135598e+00,-2.175248e+00,2.900000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.069683e+00,-2.223691e+00,3.000000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.004860e+00,-2.271159e+00,3.100000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.941177e+00,-2.317701e+00,3.200000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.878678e+00,-2.363367e+00,3.300000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.817401e+00,-2.408207e+00,3.400000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.757378e+00,-2.452268e+00,3.500000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.698638e+00,-2.495601e+00,3.600000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.641207e+00,-2.538253e+00,3.700000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.585107e+00,-2.580272e+00,3.800000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.530358e+00,-2.621707e+00,3.900000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.476978e+00,-2.662603e+00,4.000000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.424982e+00,-2.703010e+00,4.100000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.374385e+00,-2.742973e+00,4.200000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.325201e+00,-2.782541e+00,4.300000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.277442e+00,-2.821760e+00,4.400000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.231122e+00,-2.860679e+00,4.500000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.186252e+00,-2.899345e+00,4.600000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.142845e+00,-2.937806e+00,4.700000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.100916e+00,-2.976113e+00,4.800000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.060479e+00,-3.014314e+00,4.900000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.021548e+00,-3.052462e+00,5.000000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.984142e+00,-3.090608e+00,5.100000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.948279e+00,-3.128806e+00,5.200000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.913981e+00,-3.167113e+00,5.300000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.881270e+00,-3.205585e+00,5.400000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.850174e+00,-3.244282e+00,5.500000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.820721e+00,-3.283268e+00,5.600000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.792946e+00,-3.322609e+00,5.700000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.766886e+00,-3.362372e+00,5.800000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.742583e+00,-3.402633e+00,5.900000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.720084e+00,-3.443468e+00,6.000000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.699443e+00,-3.484962e+00,6.100000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.680720e+00,-3.527204e+00,6.200000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.663982e+00,-3.570288e+00,6.300000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.649305e+00,-3.614321e+00,6.400000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.636776e+00,-3.659413e+00,6.500000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.626491e+00,-3.705689e+00,6.600000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.618559e+00,-3.753282e+00,6.700000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.613104e+00,-3.802342e+00,6.800000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.610266e+00,-3.853032e+00,6.900000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.610203e+00,-3.905534e+00,7.000000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.613097e+00,-3.960051e+00,7.100000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.619155e+00,-4.016811e+00,7.200000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.628614e+00,-4.076072e+00,7.300000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.641746e+00,-4.138123e+00,7.400000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.658866e+00,-4.203298e+00,7.500000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.680338e+00,-4.271976e+00,7.600000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.706588e+00,-4.344598e+00,7.700000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.738116e+00,-4.421675e+00,7.800000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.775511e+00,-4.503805e+00,7.900000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.819472e+00,-4.591695e+00,8.000000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.870840e+00,-4.686186e+00,8.100000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-5.930629e+00,-4.788291e+00,8.200000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.000079e+00,-4.899241e+00,8.300000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.080721e+00,-5.020549e+00,8.400000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.174471e+00,-5.154100e+00,8.500000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.283759e+00,-5.302283e+00,8.600000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.411727e+00,-5.468171e+00,8.700000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.562510e+00,-5.655798e+00,8.800000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.741677e+00,-5.870588e+00,8.900000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-6.956943e+00,-6.120032e+00,9.000000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.219344e+00,-6.414831e+00,9.100000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.545334e+00,-6.770896e+00,9.200000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-7.960726e+00,-7.213155e+00,9.300000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-8.508841e+00,-7.783360e+00,9.400000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-9.269371e+00,-8.558186e+00,9.500000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-1.040989e+01,-9.698578e+00,9.600000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-1.236776e+01,-1.162392e+01,9.700000e-01
1.000000e-01,1.560994e-01,1.404895e+00,-1.689946e+01,-1.601441e+01,9.800000e-01
1.000000e-01,1.560994e-01,1.404895e+00,0.000000e+00,0.000000e+00,9.900000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-5.567575e+00,-1.112278e-01,0.000000e+00
1.500000e-01,2.067423e-01,1.171540e+00,-5.560591e+00,-1.665710e-01,1.000000e-02
1.500000e-01,2.067423e-01,1.171540e+00,-5.550965e+00,-2.216287e-01,2.000000e-02
1.500000e-01,2.067423e-01,1.171540e+00,-5.538850e+00,-2.763300e-01,3.000000e-02
1.500000e-01,2.067423e-01,1.171540e+00,-5.524402e+00,-3.306105e-01,4.000000e-02
1.500000e-01,2.067423e-01,1.171540e+00,-5.507779e+00,-3.844122e-01,5.000000e-02
1.500000e-01,2.067423e-01,1.171540e+00,-5.489137e+00,-4.376833e-01,6.000000e-02
1.500000e-01,2.067423e-01,1.171540e+00,-5.468634e+00,-4.903786e-01,7.000000e-02
1.500000e-01,2.067423e-01,1.171540e+00,-5.446423e+00,-5.424585e-01,8.000000e-02
1.500000e-01,2.067423e-01,1.171540e+00,-5.422654e+00,-5.938897e-01,9.000000e-02
1.500000e-01,2.067423e-01,1.171540e+00,-5.397474e+00,-6.446441e-01,1.000000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-5.371024e+00,-6.946991e-01,1.100000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-5.343442e+00,-7.440369e-01,1.200000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-5.314858e+00,-7.926445e-01,1.300000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-5.285398e+00,-8.405129e-01,1.400000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-5.255181e+00,-8.876375e-01,1.500000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-5.224319e+00,-9.340169e-01,1.600000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-5.192921e+00,-9.796533e-01,1.700000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-5.161088e+00,-1.024552e+00,1.800000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-5.128913e+00,-1.068720e+00,1.900000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-5.096487e+00,-1.112169e+00,2.000000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-5.063893e+00,-1.154911e+00,2.100000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-5.031208e+00,-1.196960e+00,2.200000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.998506e+00,-1.238333e+00,2.300000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.965855e+00,-1.279048e+00,2.400000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.933317e+00,-1.319123e+00,2.500000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.900951e+00,-1.358579e+00,2.600000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.868812e+00,-1.397438e+00,2.700000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.836950e+00,-1.435722e+00,2.800000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.805412e+00,-1.473455e+00,2.900000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.774241e+00,-1.510659e+00,3.000000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.743477e+00,-1.547361e+00,3.100000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.713159e+00,-1.583585e+00,3.200000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.683321e+00,-1.619358e+00,3.300000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.653995e+00,-1.654704e+00,3.400000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.625213e+00,-1.689651e+00,3.500000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.597002e+00,-1.724227e+00,3.600000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.569389e+00,-1.758458e+00,3.700000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.542400e+00,-1.792373e+00,3.800000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.516059e+00,-1.826001e+00,3.900000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.490389e+00,-1.859369e+00,4.000000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.465411e+00,-1.892508e+00,4.100000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.441149e+00,-1.925447e+00,4.200000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.417622e+00,-1.958218e+00,4.300000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.394851e+00,-1.990850e+00,4.400000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.372857e+00,-2.023377e+00,4.500000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.351662e+00,-2.055831e+00,4.600000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.331286e+00,-2.088245e+00,4.700000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.311750e+00,-2.120655e+00,4.800000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.293077e+00,-2.153095e+00,4.900000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.275290e+00,-2.185603e+00,5.000000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.258414e+00,-2.218218e+00,5.100000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.242473e+00,-2.250979e+00,5.200000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.227496e+00,-2.283929e+00,5.300000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.213511e+00,-2.317111e+00,5.400000e-01
1.500000e-01,2.067423e-01,1.171540e+00,-4.200550e+00,-2.350571e+00,5.500000e-01
